max_comp,max_sum
1,8.15263150341705
0,0
4,38.0930595289646
0,0
10,64.532067371661
0,0
11,113.166403190796
0,0
0,0
1,8.17891228898858
3,23.9098069249579
13,120.991626859133
3,36.0864113940567
0,0
0,0
0,0
0,0
1,5.11608797644982
0,0
0,0
7,57.2863975822124
0,0
1,5.38383901798627
1,8.70356059239809
0,0
0,0
3,21.4810293663559
1,8.73348056116764
4,35.2953517338332
2,15.8890271201444
0,0
0,0
0,0
1,5.00393759310449
0,0
1,9.10525820728183
8,73.9903774193542
0,0
0,0
6,61.7333345436175
1,7.54148778943511
1,9.09478828389264
0,0
0,0
0,0
1,5.55754674937201
0,0
0,0
1,7.62911196472736
0,0
1,8.75380959226404
1,6.87207981163338
0,0
0,0
4,34.7286639193689
1,4.94947913794712
1,9.44737437836326
1,7.40287654371694
2,21.2860296993356
1,7.3422979445404
1,9.19284590308944
0,0
1,7.61650393418381
0,0
1,7.32070720456533
1,10.4852461019153
2,9.70216170711114
2,22.8515702696908
0,0
0,0
0,0
0,0
0,0
0,0
1,6.50949805657866
2,14.6518952404035
5,42.1076299084126
7,53.3902197456802
0,0
1,7.96180712149352
3,31.4115051960079
1,7.47165602671749
0,0
0,0
1,6.76582758131619
0,0
2,24.251694199271
1,9.18827116676225
0,0
5,44.9970332359831
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,8.19326320606838
4,34.4151796244233
8,71.2088192477347
0,0
6,52.9209483366677
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,10.5011219080306
3,29.4730247985697
0,0
0,0
3,24.2762721958065
0,0
0,0
0,0
2,15.4473914810806
0,0
0,0
5,47.5896574872771
0,0
0,0
13,124.261286488803
0,0
0,0
0,0
1,5.46437146750799
0,0
3,31.6565004761619
0,0
1,8.59011616645511
0,0
6,52.0336973084236
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,8.15487832183457
0,0
14,165.902186141439
1,9.74674027511236
0,0
3,30.2713151285833
0,0
1,10.634500976059
1,5.06568889036476
0,0
0,0
0,0
0,0
1,8.57363259623764
1,6.02790978706466
0,0
0,0
0,0
11,97.3411113846352
3,21.934589520709
0,0
1,8.00619688409049
0,0
0,0
10,100.002460907032
0,0
2,19.9866676368471
0,0
0,0
0,0
9,63.9199519386038
0,0
2,15.9336041730016
1,7.82960441308674
0,0
0,0
0,0
0,0
2,18.686422361718
0,0
0,0
0,0
1,8.272337927393
0,0
0,0
0,0
2,15.2787523059096
3,21.4170701949026
0,0
0,0
1,7.32377234658912
0,0
0,0
0,0
1,10.6213190244231
1,7.33201783258906
0,0
0,0
0,0
6,55.3325430068316
1,9.21522906022336
0,0
0,0
1,9.85780910344645
2,21.1855113400937
1,7.32641399828868
0,0
1,7.60778916204475
0,0
1,8.42290676560412
0,0
0,0
0,0
0,0
1,10.4145069008942
0,0
1,4.27947010761053
0,0
0,0
1,9.43756183506614
0,0
0,0
0,0
1,8.35768074710182
0,0
0,0
4,36.9747334747472
0,0
0,0
1,7.84291748647409
0,0
5,43.119520556779
0,0
0,0
12,158.8924416683
0,0
2,14.8289118169696
0,0
0,0
0,0
0,0
0,0
9,88.1913738077853
0,0
14,183.246962855486
1,9.61790161208053
0,0
3,21.5903507550475
0,0
4,37.7805019598664
0,0
0,0
0,0
3,26.2919845466738
1,8.70325595965829
0,0
0,0
0,0
1,7.34516297819045
0,0
0,0
0,0
7,56.1900599747303
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3,30.0551048055574
0,0
0,0
0,0
0,0
0,0
13,132.710434885331
8,75.2508188292668
0,0
0,0
0,0
2,17.6986814745897
2,14.676696171151
0,0
0,0
5,43.8484526796305
0,0
2,17.9238341346071
0,0
4,27.0192697714549
0,0
0,0
2,23.1407385463583
0,0
19,153.852858259307
0,0
0,0
5,39.590067761886
5,38.3354413351105
1,4.2439692368378
2,9.49236908520541
1,7.78443269528105
2,19.216506357528
7,74.5107739915944
5,50.9249109503267
0,0
5,39.7164494808951
6,56.758775260322
1,10.0494508239956
0,0
9,97.8740030566535
0,0
2,15.1488542793316
2,10.3907547233681
0,0
0,0
0,0
0,0
1,15.0559851081772
9,50.0471271530045
1,6.08805380070563
1,7.54366600701324
3,14.1230362161879
2,11.1645044605647
0,0
0,0
0,0
4,64.903400291722
0,0
0,0
1,8.08497349638106
0,0
0,0
1,7.51106579589114
10,119.204026785962
0,0
0,0
0,0
8,85.1005350907038
3,16.2857759073225
13,209.691601594839
5,43.9382211939081
0,0
1,9.59690442139822
1,8.14618858742472
5,44.1275638146582
2,14.4196083720335
0,0
2,10.8276293580268
1,5.89043945359443
0,0
0,0
3,16.5823916494122
1,7.35018427562775
2,18.4856334379525
0,0
0,0
0,0
0,0
4,29.8476991021768
1,7.41876109471923
1,4.20116216149873
1,9.2925751685945
1,7.22553293034326
3,34.1587417999413
0,0
0,0
0,0
0,0
1,12.0022450606955
10,120.007568970565
1,8.1084137711476
0,0
3,20.6844917385138
2,16.9399475117774
0,0
1,10.2851869625675
0,0
1,5.90407508445094
0,0
1,7.83909682518835
0,0
1,7.55250487387611
3,19.3284040645494
0,0
7,65.6849111362728
0,0
0,0
0,0
0,0
3,26.0313960850433
1,7.73872152350783
1,5.77628123912749
15,185.01069362534
0,0
0,0
1,7.5695662805178
1,9.25658062551418
0,0
0,0
0,0
2,17.8162407350388
1,5.06077315054617
1,6.06545804973639
4,28.2294251923634
2,25.4917663872123
0,0
0,0
0,0
5,44.8938010359015
0,0
0,0
3,22.072818258831
0,0
1,10.2701969403142
0,0
5,37.6626575976991
0,0
4,21.6684908237905
0,0
0,0
0,0
0,0
2,16.304221960876
1,7.19406874859635
0,0
0,0
2,23.5494537930689
0,0
1,7.97140116263706
0,0
16,214.280321257401
0,0
1,9.12187987384526
1,7.89120810786173
0,0
0,0
1,5.82418801667478
0,0
0,0
0,0
0,0
1,7.47270475745782
0,0
0,0
3,20.6330690391267
4,35.1656970602568
0,0
0,0
0,0
3,26.3631464109507
0,0
0,0
0,0
0,0
13,111.738963712517
0,0
0,0
0,0
0,0
0,0
1,7.35913085906018
0,0
0,0
0,0
2,13.9193786636161
0,0
0,0
0,0
1,7.33708296613534
13,118.120667447617
0,0
0,0
3,23.7080994234799
2,22.8770315054271
0,0
0,0
0,0
1,9.96141709564528
5,42.7735088241642
1,9.75622531328001
4,33.3557546726827
0,0
0,0
2,18.7556786219222
0,0
3,24.6049784923498
7,59.5851303815314
0,0
0,0
0,0
0,0
0,0
0,0
6,58.1012038617943
1,5.30574278320823
0,0
0,0
0,0
10,85.5144506776488
0,0
1,8.42302041685639
6,48.4318894816119
0,0
0,0
0,0
1,7.42448010459947
0,0
0,0
1,5.33485615713233
0,0
0,0
0,0
4,39.5669231514577
3,31.7908387797675
0,0
1,7.87098315175218
13,119.975535510899
0,0
0,0
0,0
1,6.95351766792221
0,0
4,32.3537505077127
0,0
0,0
1,8.90507814657581
0,0
1,9.51989893141108
7,62.7092941345681
0,0
1,8.64828108559485
2,21.6150975951037
1,4.99659592917638
12,116.760015421107
1,5.13143384390697
0,0
5,49.2989741284714
0,0
0,0
2,16.817481789575
1,5.12391337139533
2,16.1484294583769
0,0
0,0
0,0
7,88.8420380877493
0,0
18,170.187140230102
2,13.228343406899
0,0
0,0
1,11.6844696630916
0,0
1,8.60908547518154
0,0
1,11.6436657699742
5,47.2324748638163
1,7.54962383058781
1,7.76368662512491
1,7.58190578071984
3,24.5798704655436
2,17.595711479818
0,0
1,8.30415378498145
0,0
1,6.68086561037064
5,40.2954615475277
0,0
6,50.8208591672533
0,0
2,16.7471593162448
1,7.45450091942721
1,8.09078070977701
0,0
0,0
1,8.50349672237988
0,0
1,7.25586002097939
0,0
2,15.9373965772256
2,17.8447363858399
0,0
3,23.0893803939258
1,9.56438706212848
2,13.4616049360915
0,0
1,8.4970605719019
1,11.5385360254485
0,0
0,0
0,0
0,0
1,7.55571669577465
1,8.46467952360479
0,0
4,34.4784465101378
1,5.08458483871953
2,15.5884229617041
0,0
0,0
0,0
5,47.6315289321574
2,15.8167775051252
0,0
5,40.3801549721139
0,0
0,0
0,0
1,5.78486712214793
0,0
6,53.4803705125729
2,16.5038028452506
1,8.25323994721464
2,15.2449037609778
1,10.4752182214873
0,0
1,8.1258963181387
0,0
0,0
0,0
1,3.99354274689245
0,0
1,11.2799610275551
0,0
6,106.203661499441
1,8.27744629013715
0,0
0,0
1,8.75231387859109
0,0
0,0
1,6.92086358914592
3,24.7138097148412
1,7.68335825674294
0,0
9,81.1166810687611
1,7.92981329733541
0,0
2,16.6584524070627
0,0
1,9.70465137965194
9,76.6874471027516
0,0
2,26.3041855857686
2,15.9345187345289
0,0
1,7.79873190891704
0,0
0,0
0,0
6,58.8158478106886
0,0
0,0
0,0
1,7.57262448580321
2,21.8039643605287
1,5.83101452655221
1,7.3805712941343
1,4.30821298372505
0,0
0,0
1,7.57881033855046
7,92.0448993661782
1,7.53655729667248
0,0
9,68.2100645119004
1,10.3903806820925
0,0
0,0
0,0
0,0
1,9.19115389631207
0,0
7,54.9810101397272
5,33.9489146269605
0,0
1,7.38780122895474
0,0
1,4.86411382574555
0,0
2,19.20200156762
0,0
0,0
2,16.9466239901861
0,0
5,53.0620137633576
1,8.14435692333805
1,8.00192975198937
0,0
1,10.7732528232283
0,0
0,0
3,28.9363703711158
7,78.7290118048855
1,8.5240195814984
0,0
15,152.090730893533
0,0
0,0
0,0
1,9.88695544069844
1,7.86062826879588
1,4.81981238979112
0,0
9,85.0379234318531
0,0
6,49.0375096137947
0,0
1,4.8789888693761
20,174.497319050857
2,15.6685370721104
0,0
0,0
0,0
1,5.61333013858593
1,4.35686470065046
0,0
0,0
7,63.5978907713934
2,17.4927857619879
0,0
0,0
0,0
0,0
1,11.0116277905483
0,0
3,23.4098834563624
0,0
0,0
0,0
2,16.4658931033298
0,0
0,0
0,0
0,0
0,0
2,15.5248377346873
4,39.8042370423812
4,35.455481485537
0,0
0,0
1,7.32920838587643
0,0
0,0
0,0
13,136.80121604617
1,7.82223360099561
0,0
4,31.9896839356428
0,0
0,0
0,0
0,0
1,4.70731351642577
0,0
3,21.7793220541172
0,0
0,0
0,0
1,6.60217497283131
1,7.06165387951722
0,0
2,15.7159470874739
0,0
0,0
0,0
0,0
0,0
0,0
2,15.8636433027287
0,0
3,23.2369459944696
9,81.8534690485196
0,0
0,0
0,0
1,4.68539647661981
0,0
1,8.00735022374207
6,48.2654444867639
0,0
3,22.5246858482919
3,30.5087930391418
1,10.2814419365568
1,11.9683746622731
0,0
1,7.50083221669474
2,16.5616820517588
1,8.50178240860531
0,0
3,24.3703154597321
10,76.3673045796624
1,6.41974157565845
0,0
0,0
0,0
3,27.8576578829246
1,8.81856548428703
3,23.2932183264352
0,0
0,0
2,13.0932687073979
0,0
2,12.7016956538497
9,87.3748162298504
0,0
1,8.73131179233501
0,0
0,0
0,0
0,0
1,7.38871313429331
3,15.6370214927584
0,0
1,7.64842492192164
0,0
1,4.72560353759841
6,45.2064408376171
0,0
5,60.3466736862067
0,0
0,0
0,0
0,0
4,25.4636042277217
3,23.9899052506865
0,0
5,55.0573638958863
7,62.7779505205304
1,10.7747827479513
0,0
0,0
1,8.51976412404083
3,25.6575249018893
0,0
1,5.61633169479406
0,0
1,7.77220834692733
1,7.57729568715322
0,0
1,11.5645960167146
2,15.0315757558052
0,0
0,0
0,0
0,0
2,15.1160670800672
0,0
0,0
0,0
0,0
4,34.7605431739998
1,7.52932681590871
0,0
0,0
0,0
2,18.1014230608248
0,0
0,0
4,23.5793208738002
0,0
0,0
0,0
0,0
4,35.4038057398182
0,0
0,0
12,110.868487451295
0,0
0,0
1,4.64312296944656
0,0
0,0
0,0
1,4.53628684484491
0,0
0,0
0,0
0,0
2,15.5096916520913
3,27.4202706933346
0,0
1,7.77095275812236
5,42.6425370728645
9,78.5564654893294
0,0
0,0
0,0
0,0
0,0
0,0
4,29.6025182737348
1,7.47836642395882
7,55.5404554082181
2,18.4325799931214
0,0
0,0
1,10.939218786393
1,7.55293794045663
6,46.8921855659312
1,10.4253664093345
0,0
6,36.6319079150907
1,8.73338579861086
0,0
1,7.07346768793454
0,0
0,0
0,0
3,23.7583927192515
0,0
0,0
1,7.6095812224796
6,57.4643704493132
0,0
2,26.1780071817826
3,19.5221124818983
1,7.30415132517418
1,19.7659779258208
0,0
0,0
0,0
1,7.52669337380752
1,8.01618017541254
5,28.8901731110195
0,0
0,0
0,0
0,0
12,85.8532258436341
3,34.8196667527635
1,8.58667835622508
0,0
12,160.181964337523
1,9.57921738292968
0,0
1,5.21737276413572
0,0
1,7.87292531558143
0,0
0,0
3,25.0205113500685
0,0
0,0
2,16.946347122119
0,0
2,10.3543592915856
0,0
1,5.96056509517308
0,0
0,0
2,17.6197688178326
0,0
1,9.04304578294494
0,0
0,0
1,5.19235224597727
1,6.85404409470239
1,8.5219771641722
11,83.1124322845685
0,0
1,7.39343224192787
1,7.68092028760154
0,0
5,40.1175013655166
2,20.8534822898242
0,0
1,6.33226478361489
0,0
0,0
0,0
0,0
0,0
0,0
0,0
7,56.396946001197
1,7.76607095787766
2,23.2738364285782
0,0
2,17.2746969677116
2,18.3823249803711
0,0
1,10.4767159159259
0,0
0,0
0,0
2,11.8585970449293
3,15.670910845627
4,30.9042076166309
0,0
0,0
0,0
2,18.5943179814279
2,20.4813052659601
0,0
1,7.95955655834451
1,6.3506614183323
1,8.93016239237201
0,0
0,0
0,0
1,6.03415372197445
3,23.539168095775
4,37.7341273744151
0,0
0,0
0,0
0,0
1,6.93714941572257
0,0
3,25.9197469057623
0,0
0,0
9,65.3823920632437
0,0
0,0
1,6.01517729036833
10,131.889095947767
0,0
0,0
1,5.56548780112782
1,8.48554755633068
0,0
0,0
13,126.081355160536
0,0
0,0
0,0
0,0
21,297.69371232033
2,32.4465310301257
0,0
0,0
0,0
1,8.5361576093756
3,27.1483913303106
0,0
2,8.93624221952761
0,0
2,16.4702464458091
0,0
1,10.3806379498964
1,7.30909561610978
0,0
0,0
1,8.81023609312042
0,0
0,0
0,0
0,0
0,0
0,0
1,5.6999212612264
3,24.4818335842357
0,0
3,27.5448196517792
0,0
12,85.1085092827116
1,5.08493162490538
0,0
0,0
0,0
5,40.5119159826018
1,5.30895621447854
1,13.4618697771662
0,0
0,0
0,0
0,0
0,0
1,7.25940389971912
1,8.8743792033916
10,82.8864015208897
1,4.49844327153193
0,0
5,52.0539083439021
7,60.6776106386115
1,5.49873571730395
0,0
1,10.0828704315312
2,16.1646008255288
0,0
1,8.08189159779061
0,0
3,27.9008254328544
0,0
4,34.9009561371029
0,0
1,8.37250973076229
5,40.7868365146869
0,0
0,0
1,9.29845955179026
0,0
0,0
1,5.42065492616773
1,4.27885957750383
0,0
1,8.17281312280321
1,7.66106306230265
0,0
9,95.6909895893599
1,8.32663285487054
3,23.3335138746971
2,14.996264339006
2,12.5678485791853
0,0
1,5.56169621542833
0,0
0,0
1,7.53339118129777
0,0
0,0
1,4.26405332360648
1,5.04994859661149
0,0
1,9.33657421716309
1,8.09577223429378
0,0
0,0
0,0
1,5.25345607700199
0,0
1,8.68315743032601
7,63.8433104980267
1,9.66484696813122
5,39.0062014838772
0,0
5,42.9365061236536
2,16.4716106662514
2,16.4251895206458
1,6.66796293172914
0,0
1,8.07043006542563
5,44.8598059963899
1,13.2376279751232
0,0
0,0
0,0
1,7.52208363582423
1,7.40169415197898
2,19.3276290709325
1,8.20213907014261
0,0
0,0
9,70.3473451761988
1,7.73558949791378
1,4.75670329970098
0,0
1,8.21111750712431
0,0
0,0
0,0
13,131.19687942903
0,0
1,7.80709052919072
2,15.0064115581097
1,8.45083929327766
0,0
0,0
1,7.44832896626724
6,52.3255450227411
0,0
0,0
1,11.0156597133192
1,6.57893097645802
5,37.6107185135606
0,0
0,0
1,8.4696693526212
0,0
0,0
0,0
0,0
1,13.168754866928
3,33.2367014946228
0,0
0,0
0,0
1,10.1848555373909
0,0
0,0
1,4.90865319011514
0,0
3,25.0382343500717
0,0
1,7.32903589745705
5,52.8234001013175
0,0
2,14.1228716840292
0,0
0,0
4,32.0496047122301
3,28.8743114830779
6,46.8759040488943
0,0
4,43.2012083019027
0,0
0,0
0,0
1,8.27743981814436
0,0
0,0
0,0
3,26.409893319108
1,4.9080478628445
0,0
0,0
5,30.2025296944653
7,57.3941170128085
0,0
0,0
0,0
3,16.4825790364668
10,93.1360314329401
1,6.92548653188028
2,12.4031651766463
0,0
0,0
0,0
0,0
0,0
9,83.8828178239221
0,0
2,21.3982917057779
10,132.279187512761
0,0
0,0
0,0
1,7.70998010201784
1,12.6674830684131
2,15.1858540760131
1,7.61278294286315
0,0
0,0
2,16.9067889370962
0,0
0,0
0,0
8,73.6929341426589
9,77.7777781114263
7,60.7404798452504
2,16.5662237582986
0,0
10,104.24573202472
0,0
0,0
1,10.618600352127
0,0
0,0
1,4.84588606083891
0,0
0,0
1,10.4368798728115
1,8.19242840276301
0,0
12,106.533205038516
0,0
0,0
1,8.20686679794367
10,89.3353887911482
0,0
0,0
0,0
2,16.5770796040973
5,42.4263350700995
0,0
2,15.7622118966975
0,0
3,25.1467168968626
0,0
0,0
1,6.76483249209707
0,0
0,0
9,53.60845855374
0,0
0,0
4,38.4869758351845
0,0
0,0
0,0
1,9.34190563474001
0,0
0,0
0,0
6,63.6573128171669
0,0
0,0
0,0
10,110.010200908551
1,7.55733400257104
0,0
1,13.0242914821392
0,0
1,4.90498146285118
2,25.1571127290115
0,0
0,0
1,12.3024848870721
0,0
0,0
0,0
3,24.6711436228802
0,0
0,0
0,0
0,0
1,10.4091040269254
2,14.8091937780218
2,20.0626697078658
4,35.9168169971387
0,0
2,21.9733519365704
0,0
12,154.57801758792
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,8.98543419662942
0,0
1,5.52638486894493
0,0
9,81.0238167392805
0,0
0,0
0,0
0,0
0,0
10,90.0389313354851
0,0
3,23.7642511848131
1,7.71267919375893
0,0
0,0
0,0
3,22.0006341999286
0,0
0,0
0,0
0,0
1,8.34765059625212
1,5.24375561390171
3,21.808425934267
0,0
1,7.66088265916153
0,0
0,0
0,0
0,0
1,4.51468462301953
2,16.752145963548
0,0
3,23.4612940349791
1,7.26722082967443
0,0
0,0
8,42.1642129289359
0,0
2,16.9888360866613
1,13.6654155115939
1,4.27468220974201
0,0
0,0
1,10.630858331475
0,0
0,0
4,33.0151676534113
3,27.4244232126626
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
9,84.6373398507833
0,0
1,7.35212752571733
0,0
0,0
6,53.0315216076945
0,0
1,7.3698101298414
0,0
0,0
0,0
0,0
0,0
1,7.50521852202763
4,32.791827141747
1,8.08356922507113
0,0
0,0
1,4.10699493695122
1,8.37794143069083
0,0
1,5.58082576532871
2,15.733598745725
0,0
6,55.0538463372882
3,22.2567675481027
0,0
0,0
1,7.44786605051746
0,0
0,0
0,0
0,0
0,0
1,4.17402766301837
0,0
0,0
0,0
0,0
0,0
1,8.8712379425852
10,87.330954213954
0,0
0,0
0,0
0,0
2,21.780172272605
1,7.59179166745739
2,20.5189259328897
5,40.8380051666489
1,9.83617727785989
0,0
1,7.96665911016556
0,0
0,0
0,0
3,15.927391409321
1,4.10389295231391
0,0
0,0
1,5.24351163658839
0,0
1,7.25701283294611
0,0
0,0
0,0
0,0
1,7.29912011485784
0,0
0,0
0,0
0,0
2,23.5429645850542
1,14.6847097437084
1,6.54180602978332
11,103.120867330776
1,7.99874979971151
0,0
1,7.72471090357789
0,0
1,7.38025327258003
2,20.8951295803582
0,0
0,0
0,0
0,0
16,169.312551302778
0,0
1,7.6613555353607
3,40.8266353485071
1,7.67686597717815
1,7.52910219109016
0,0
0,0
1,4.9045385982097
1,10.5350861461657
2,15.917392765037
1,10.0570935581883
3,22.7015213284555
1,7.22394718955655
0,0
0,0
0,0
0,0
0,0
1,5.56507608188168
0,0
7,45.2836246376505
1,7.24873361312837
3,20.2940095246687
6,41.140778763906
0,0
2,14.4055614537724
10,93.1890948328965
1,12.4089884704439
13,90.3523586976841
1,8.15406367524585
2,16.1169509819525
20,238.667714377645
0,0
0,0
0,0
0,0
7,64.1154385316376
0,0
0,0
0,0
0,0
1,8.40443945743581
1,6.8116735025417
0,0
0,0
0,0
1,5.87268435573473
2,19.1729177671551
1,7.18445862298715
0,0
9,87.2999240301498
0,0
0,0
3,24.7236869360828
0,0
1,9.07301352392774
1,15.0610777100104
1,9.9239210563062
11,108.317120151554
1,9.17489869290084
9,74.2334448569084
1,7.47383244037189
0,0
0,0
0,0
0,0
0,0
0,0
2,10.9819584210013
3,26.0090004939218
0,0
0,0
2,15.5064333375579
0,0
0,0
2,14.9067987914786
0,0
1,4.42375322828
0,0
0,0
1,5.50546497364522
2,14.6452630863424
0,0
5,41.1953989189999
0,0
0,0
3,18.6425015895245
0,0
4,36.4765141131702
1,7.19699472652191
0,0
0,0
0,0
1,4.42210220971976
1,7.88873622363222
4,38.8190460368789
0,0
1,5.00195551276886
0,0
9,82.5583236599616
4,34.576362768303
0,0
1,7.86466775476538
0,0
0,0
0,0
0,0
0,0
0,0
1,10.738448877363
0,0
1,7.72986467885355
1,8.05282349405173
0,0
0,0
19,184.41390301563
0,0
1,8.6818739376239
0,0
1,4.75532620333524
0,0
2,14.7016510514371
5,51.6567522908456
0,0
0,0
1,9.12566269845293
3,20.3150840711728
0,0
2,16.3219456475
3,27.9659614075677
1,7.83204729478743
10,84.5621858718062
1,11.6690528894355
0,0
0,0
0,0
1,7.42421149190397
1,7.40197959706013
0,0
0,0
2,16.3051281965404
0,0
1,7.9883228085717
1,7.77173682591215
6,48.813091984819
0,0
1,8.60498135558042
0,0
0,0
0,0
1,6.93133289030277
0,0
2,11.2319526603035
2,19.2654992574761
0,0
1,7.46291414260104
3,25.6454290476272
1,7.41586634642745
0,0
1,6.37485792536553
0,0
2,16.3584849415642
3,31.3134560903772
0,0
0,0
0,0
1,7.47836420802325
6,50.3617701487767
3,32.7412792504645
0,0
3,27.8327909108817
0,0
0,0
1,11.3480472233914
0,0
1,7.95509871349309
2,16.0734462196995
0,0
0,0
0,0
10,99.3992660815937
9,90.7450333793622
2,15.2760235990088
6,48.1349901674392
0,0
1,9.41837564996728
2,13.0753476733786
0,0
2,16.1781421809883
0,0
0,0
0,0
11,127.209252943603
0,0
1,9.05018729997844
7,63.3602556591441
0,0
0,0
2,10.0367093961309
6,53.6093686906039
8,62.0118486036899
1,4.52014829643482
0,0
3,33.9220478579195
1,8.06503896521405
0,0
0,0
0,0
7,57.7596801679298
0,0
0,0
18,210.951633865514
0,0
1,10.7495386223045
0,0
0,0
0,0
3,27.4089659383266
1,5.30625254827577
9,67.7879674420799
1,4.19746792850714
10,91.564241496508
0,0
0,0
0,0
3,23.1809989371537
2,11.1367308430271
0,0
0,0
9,86.3810162444355
1,6.67203399541858
0,0
0,0
1,7.2459523195298
0,0
1,9.35748433627634
0,0
1,12.4245939652712
0,0
1,5.19848366781706
0,0
0,0
0,0
4,35.6589796521678
0,0
0,0
0,0
2,19.7963370794491
0,0
0,0
2,15.2894624031184
13,126.110189499983
1,7.22001496337519
1,4.99913664023924
2,27.3543594687253
6,56.2163762338872
2,15.5439666818674
1,9.78199861251492
0,0
0,0
5,33.732766253929
0,0
5,42.505224817503
0,0
0,0
0,0
1,10.9616338778388
0,0
1,4.81224058376358
1,8.54642086126623
0,0
0,0
0,0
10,112.647213356492
0,0
15,121.062166675078
0,0
0,0
1,8.7813857370118
0,0
5,48.6530048052229
0,0
0,0
0,0
0,0
0,0
0,0
0,0
8,69.8705668194789
2,14.4157204565764
7,53.7251216106757
1,7.0809022146647
1,8.32408929734731
0,0
0,0
0,0
0,0
5,37.3263384884588
0,0
0,0
0,0
1,7.35415561201969
2,16.1544330457887
1,7.99574169662279
11,99.3460443064887
12,105.695789711779
1,9.40276514703918
3,23.9909110479261
0,0
0,0
2,15.7012197070685
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2,18.6615620335391
0,0
1,12.0533519655375
0,0
0,0
10,123.829875232124
2,16.0857110789889
0,0
1,6.70111327705886
1,4.76529034490106
1,4.76570489144029
7,59.6663977868008
0,0
0,0
1,5.07887579841984
0,0
0,0
3,25.8688054737985
1,9.88030674925589
0,0
0,0
0,0
4,32.9114535085344
1,9.65683348491035
0,0
3,27.9532614441711
1,7.98933244393075
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,5.90050378895458
1,8.35241925751822
0,0
0,0
0,0
0,0
0,0
2,28.8202364371309
0,0
0,0
0,0
0,0
4,29.5813987496692
0,0
1,7.61996933425723
4,38.5049845491712
0,0
2,13.9279327604713
1,4.06569067622136
0,0
1,8.88019774168323
1,4.46549547354645
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,5.16583311506183
1,5.07310174689725
0,0
1,7.76239027120016
1,7.02253725566229
0,0
13,166.841228718148
0,0
0,0
1,7.73983223635014
2,16.0621332076161
0,0
3,26.2321181413687
0,0
4,37.7209926961402
4,37.6728137258379
0,0
0,0
2,16.0360500380999
0,0
5,44.8900546192959
0,0
1,10.1001563576847
0,0
1,7.17349352957901
1,5.50399373745326
0,0
0,0
8,76.1749996823645
4,32.2798177048656
2,18.5584371696385
0,0
3,27.1550067699428
0,0
2,15.6535012697904
4,33.699468782807
0,0
0,0
2,18.3050550872452
1,8.55676914514954
0,0
0,0
0,0
0,0
13,111.906956039765
0,0
0,0
0,0
0,0
0,0
0,0
1,9.20610627388049
0,0
0,0
1,9.17234179377436
0,0
1,7.7777934799785
1,7.57332439215137
0,0
6,51.2604865834895
1,11.4081987508707
1,7.81747276776662
1,9.50754367524605
0,0
1,8.57635928409433
0,0
8,71.4989663241763
2,18.2644200188481
0,0
3,33.1265926694218
0,0
0,0
0,0
1,7.74817302203138
4,39.711999260848
0,0
0,0
1,8.18405242348074
0,0
0,0
0,0
0,0
0,0
5,49.5416960133636
0,0
0,0
0,0
1,9.13584728304421
0,0
4,34.0943709066744
2,15.3848354155377
0,0
0,0
1,8.64357430260007
0,0
1,7.23900335950756
0,0
0,0
3,22.9911997670637
4,35.4631134389235
1,7.45874784465796
0,0
18,174.718788972968
1,8.46474957109059
4,35.0733733231695
8,74.7684700790649
0,0
0,0
0,0
1,10.0183872796316
3,29.7114572504083
0,0
2,17.7965906272579
1,11.0823096513973
0,0
1,7.18708641449872
0,0
0,0
1,5.66141079549485
1,7.7477082098969
6,54.8399713023538
0,0
0,0
6,52.2697747261055
6,50.7157682632699
0,0
0,0
3,29.718236144994
0,0
1,4.15602422289034
0,0
0,0
1,9.43662441165369
0,0
0,0
0,0
3,16.916734114977
2,20.1640900106947
1,7.4047103926533
1,7.72999358733316
0,0
0,0
0,0
5,43.9146228645481
0,0
1,8.51371521494139
8,68.1368716942596
6,46.1400376781757
16,182.446194583207
0,0
0,0
0,0
1,4.25885131108104
0,0
2,30.6797719151966
0,0
3,25.8711280502666
1,4.96463736801359
0,0
1,7.8540486852725
1,7.28353433740539
0,0
0,0
1,8.67736629721685
6,54.902599360929
1,10.5251725195417
6,53.669311626607
0,0
1,8.11643892253912
0,0
1,6.64793273402294
1,8.33969646255527
0,0
0,0
4,34.7844388488903
0,0
1,6.22904773580506
0,0
11,132.314133964069
1,7.73577460613813
0,0
9,105.667596942096
1,8.60674444051367
0,0
0,0
0,0
1,7.38354895977747
6,46.0203127380555
0,0
1,8.96396751519105
1,6.01843364314525
0,0
0,0
5,46.7542169361607
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,6.20123301118618
0,0
2,14.9391379020275
1,7.29715938971006
0,0
1,7.64627059073466
0,0
0,0
0,0
1,9.20745338278193
2,9.97948808302362
2,16.9554086114805
1,7.56836732024459
1,13.9654281651663
0,0
